Wákàtí B-DATE
ìfowópamọ́ I-ORG
Àgbáyé I-ORG
ẹ̀ka O
ti O
Ilẹ̀ B-LOC
Adúláwọ̀ I-LOC
ìgbà O
kan O
láti B-DATE
oṣù I-DATE
Igbe I-DATE
ọdún I-DATE
2007 I-DATE
sí I-DATE
oṣù I-DATE
Igbe I-DATE
ọdún I-DATE
2012 I-DATE
. O

Bákan O
náà O
ni O
ó O
jẹ́ O
òǹdíje O
sí O
ipò O
ààrẹ O
ní O
abẹ́ O
ẹgbẹ́ O
olóṣèlú O
Allied B-ORG
Congress I-ORG
Party I-ORG
ti I-ORG
Nàìjíríà I-ORG
. O

Kingsley B-PER
Moghalu I-PER

Moghalu B-PER
ti O
ṣiṣẹ́ O
rí O
ní O
United B-ORG
Nations I-ORG
láti B-DATE
ọdún I-DATE
1992 I-DATE
sí I-DATE
2008 I-DATE
. O

Òun O
ni O
òǹdíje O
ní O
abẹ́ O
àsíá O
Ẹgbẹ́ B-ORG
Olóṣèlú I-ORG
Ìtẹ̀síwájú I-ORG
Ọ̀dọ́ I-ORG
– O
YPP B-ORG
. O

Omoyole B-PER
Sowore I-PER

Àwọn O
méjèèjì O
ti O
ń O
figagbága O
nínú O
ìbò O
Nàìjíríà B-LOC
ní O
ọjọ́ O
tí O
ó O
ti O
pẹ́ O
. O

Iṣẹ́ O
ìṣàkóso O
Buhari B-PER
ọdún B-DATE
mẹ́ta I-DATE
ni O
yóò O
“ O
gbè O
é O
"""" O
lẹ́yìn O
àti O
pé O
yóò O
bá O
ìfi O
Nàìjíríà B-LOC
sí O
ipò O
olú O
orílẹ̀ O
- O
èdè O
tí O
ìṣẹ́ O
ti O
pọ̀ O
jù O
. O

Nataša B-PER
Tasić I-PER
Knežević I-PER
, O
photo O
by O
Dzenet B-PER
Koko I-PER
, O
used O
with O
permission O
. O
Ìràwọ̀ O
òṣèré O
orí O
- O
ìtàgé O
ìlú O
Serbia B-LOC
Nataša B-PER
Tasić I-PER
Knežević I-PER
, O
àwòrán O
láti O
ọwọ́ọ O
Dzenet B-PER
Koko I-PER
, O
a O
lò O
ó O
pẹ̀lú O
àṣẹ O
. O

Láàárín O
ọjọ́ O
díẹ̀ O
, O
àwọn O
ènìyàn O
tí O
ó O
tó O
bíi O
ẹgbẹ̀rún O
60 O
ti O
wo O
fídíò O
rẹ̀ O
, O
tí O
wọ́n O
sì O
pín O
in O
lọ́nà O
350 O
, O
tí O
ó O
sì O
gba O
èsì O
tí O
ó O
tó O
700 O
. O

Akọrin O
- O
olóhùn O
- O
òkè O
ni O
arábìnrin O
Tasić B-PER
Knežević I-PER
ní O
Gbọ̀ngan B-LOC
Eré I-LOC
- I-LOC
ìtàgé I-LOC
ti I-LOC
orílẹ̀ I-LOC
- I-LOC
èdè I-LOC
Serbia I-LOC
tí O
ó O
wà O
ní O
Novi B-LOC
Sad I-LOC
, O
ìlú O
kejì O
tí O
ó O
tóbi O
jù O
lọ O
ní O
orílẹ̀ O
- O
èdè O
náà O
. O

Ó O
tún O
jẹ́ O
akọrin O
- O
ṣeré O
àti O
àdánìkànkọrin O
tí O
ó O
gbajúmọ̀ O
, O
ó O
sì O
máa O
ń O
kọ O
orin O
àdánìkànkọ O
nípa O
àṣà O
Roma B-LOC
tí O
ó O
jẹ́ O
orírun O
rẹ̀ O
. O

Nínú O
fídíò O
náà O
, O
arábìnrin O
Knežević B-PER
sọ O
pé O
alábòójútó O
ilé O
ìtajà O
náà O
bẹ̀bẹ̀ O
lẹ́yìn O
tí O
òun O
ṣe O
àròyé O
nípa O
ìwọ̀sí O
náà O
, O
ṣùgbọ́n O
pé O
inú O
òun O
kò O
dùn O
sí O
bí O
àwọn O
èrò O
tí O
ó O
pé O
jọ O
lé O
òun O
lórí O
ṣe O
yẹ̀yẹ́ O
òun O
. O

Lẹ́yìn B-DATE
ọdún I-DATE
77 I-DATE
, O
èyí O
[ O
èrò O
ìyàsọ́tọ̀ O
] O
ò O
tí O
ì O
kúrò O
ní O
ìrònúu O
wa O
. O

Ilé O
- O
iṣẹ́ O
náà O
fi O
kún O
un O
pé O
àwọn O
á O
ṣe O
ìdánilẹ́kọ̀ọ́ O
fún O
àwọn O
òṣìṣẹ́ O
wọn O
lórí O
bí O
a O
ṣe O
ń O
hùwà O
bí O
wọ́n O
bá O
fura O
sí O
olè O
jíjà O
. O

Ní O
ọjọ́ B-DATE
kejì I-DATE
, O
Miloš B-PER
Nikolić I-PER
tí O
ó O
jẹ́ O
adarí O
ọ́fíìsì O
tí O
ó O
ń O
ṣe O
àfikún O
Novi B-LOC
Sad I-LOC
mọ́ O
Roma B-LOC
sọ̀rọ̀ O
tako O
ìṣẹ̀lẹ̀ O
náà O
. O

Ó O
ní O
; O
“ O
gbogbo O
ìwádìí O
tí O
wọ́n O
ṣe O
fi O
hàn O
pé O
àwọn O
ará O
Roma B-LOC
lọ́kùnrin O
lóbìnrin O
ni O
ẹ̀yà O
tí O
a O
yà O
sọ́tọ̀ O
jù O
lọ O
ní O
orílẹ̀ O
- O
èdèe O
wa O
. O

A O
ní O
láti O
ṣiṣẹ́ O
pọ̀ O
láti O
yí O
i O
padà O
! O
"""" O

Bíótilẹ̀jẹ́pé O
ó O
dàbí O
ẹni O
pé O
arábìnrin O
Knežević B-PER
ti O
yọ O
ara O
rẹ̀ O
kúrò O
lórí O
Facebook B-ORG
, O
bóyá O
láti O
lè O
jẹ́ O
kí O
ọ̀ràn O
náà O
ó O
silẹ̀ O
, O
ó O
fi O
àlàyé O
- O
nípa O
- O
ara O
rẹ̀ O
orí O
Twitter B-ORG
sílẹ̀ O
. O

Ní O
alẹ́ B-DATE
ọjọ́ I-DATE
tí I-DATE
ó I-DATE
ṣíwájú I-DATE
Ọdún I-DATE
Tuntun I-DATE
, O
ó O
fi O
àtẹ̀jáde O
ṣókí O
sọ O
nípa O
ìṣẹ̀lẹ̀ O
náà O
. O

Ìjà O
láàárín O
ìràwọ̀ O
akọrin O
soca O
Trinidad B-LOC
àti I-LOC
Tobago I-LOC
jẹ́ O
àmì O
tí O
ó O
dára O
fún O
orin O
àtijọ́ O

ÀWÒRÁN O
: O
The O
Come O
Up O
Show O
( O
CC O
BY O
- O
ND O
2 O
. O
0 O
) O

Ìjà O
mo O
jù O
rẹ́ O
lọ O
láàárín O
àwọn O
ọ̀jẹ̀ O
bíi O
ti O
Kanye B-PER
West I-PER
àti O
Taylor B-PER
Swift I-PER
àti O
ọmọ O
Jamaica B-LOC
Mavado B-PER
àti O
Vybz B-PER
Kartel I-PER
, O
títí O
kan O
ìjà O
ìbílẹ̀ O
ọdún B-DATE
2004 I-DATE
ní O
àárín O
- O
in O
akọrin O
soca O
ìlú O
Trinidad B-LOC
méjì O
Destra B-PER
àti O
Denise B-PER
Belfon I-PER
, O
ìjà O
mo O
jù O
ọ́ O
lọ O
àwọn O
gbajúgbajà O
sábà O
máa O
ń O
já O
sí O
ìpolongo O
fún O
akọrin O
àti O
orin O
wọn O
. O

Ayẹyẹ O
ijó O
ìta O
- O
gbangba O
ọlọ́dọọdún O
Trinidad B-LOC
àti I-LOC
Tobago I-LOC
tí O
ọdún O
yìí O
wáyé O
ní O
ọjọ́ B-DATE
4 I-DATE
àti I-DATE
5 I-DATE
oṣù I-DATE
Ẹrẹ́nà I-DATE
, O
tí O
ó O
sì O
jẹ́ O
àkókò O
fún O
orin O
soca O
. O

Àwòrán O
ìràwọ̀ O
akọrin O
soca O
ti O
Trinidad B-LOC
Iwer B-PER
George I-PER
ní O
Ìdápadà O
Fête O
ní O
Toronto B-LOC
ní O
ọdún B-DATE
2018 I-DATE
tí O
a O
mú O
láti O
fídíò O
orí O
Vimeo B-ORG
. O

Ṣùgbọ́n O
nígbà O
tí O
àwọn O
jàndùkú O
dé O
, O
wọ́n O
sún O
láti O
‘Savannah’ O
sí O
‘Kingdom’ O

Wọ́n O
pawọ́pọ̀ O
láti O
borí O
ìjà O
ńlá O
náà O
… O
lọ́dún B-DATE
yìí I-DATE
ẹ O
ní O
láti O
pawọ́pọ̀ O
pẹ̀lú O
Jésù B-PER
Kristì I-PER
ọmọ O
Màríà B-PER

Nínú O
ẹ̀dà O
orin O
náà O
mìíràn O
, O
George B-PER
fi O
ẹ̀sùn O
kan O
Montana B-PER
pé O
ó O
ń O
“ O
sọ O
ọ̀rọ̀ O
àlùfànṣá O
"""" O
sí O
òun O
, O
ó O
sì O
fi O
ẹnu O
tẹ́ O
oyè O
ọ̀mọ̀wé O
tí O
Montano B-PER
ṣẹ̀ṣẹ̀ O
gbà O
ní O
Ifásitì B-ORG
Trinidad I-ORG
àti I-ORG
Tobago I-ORG
látàrí O
ipa O
tí O
ó O
kó O
ní O
ti O
ìgbélárugẹ O
orin O
soca O
. O

Nínú O
ìfọ̀rọ̀wánilẹ́nuwò O
kan O
, O
George B-PER
fúnra O
rẹ̀ O
sọ O
òtítọ́ O
ibẹ̀ O
wípé O
òun O
kàn O
ń O
“ O
ṣe O
àkópamọ́ O
ìṣẹ̀lẹ̀ O
àtijọ́ O
"""" O
gẹ́gẹ́ O
“ O
bí O
ó O
ṣe O
máa O
ń O
ṣe O
"""" O
, O
títọpa O
àwọn O
ènìyàn O
jàǹkàn O
- O
jàǹkàn O
tí O
ó O
ti O
kọ O
orin O
calypso O
sẹ́yìn O
. O

Abẹ́ O
àtíbàbà O
orin O
Calypso O
, O
níbi O
tí O
àwọn O
eléré O
calipso O
ti O
máa O
ń O
ṣeré O
ní O
àsìkò O
Ijó O
ìta O
- O
gbangba O
, O
gbajúmọ̀ O
fún O
“ O
ogun O
àìròtẹ́lẹ̀ O
"""" O
, O
ìdíje O
tí O
àwọn O
akọrin O
yóò O
kọrin O
èébú O
sí O
ara O
wọn O
láì O
rò O
tẹ́lẹ̀ O
lójú O
ẹsẹ̀ O
, O
tàbí O
lórí O
àkọ́lé O
kan O
. O

Ìfigagbága O
àwọn O
akọrin O
wọ̀nyí O
ni O
a O
mọ̀ O
sí O
“ O
picong O
"""" O
. O

Irúfẹ́ O
eré O
wọ̀nyí O
máa O
ń O
fi O
àyè O
gba O
ìdásí O
, O
tí O
àwọn O
olùwòràn O
yóò O
máa O
gbe O
orin O
, O
ọ̀kan O
tí O
ó O
wọ́pọ̀ O
jù O
lọ O
ni O
“ O
Santimanitay O
! O

Àwọn O
olólùfẹ́ẹ O
Soca O
kò O
le O
è O
béèrè O
ju O
bẹ́hẹ̀ O
lọ O
. O

Bí O
- O
ó O
- O
ti O
- O
lẹ O
- O
jẹ́ O
- O
pé O
ẹ̀yà O
ẹyẹ O
orílẹ̀ O
èdè O
Nepal B-LOC
ju O
800 O
lọ O
, O
ẹyẹ O
Spiny O
Babbler O
( O
Turdoides O
nipalensis O
) O
jẹ́ O
ẹ̀dá O
tí O
kò O
sí O
ní O
ibòmíràn O
àyàfi O
orílẹ̀ O
èdè O
náà O
. O

Ẹyẹ O
aláwọ̀ O
eérú O
- O
àti O
- O
pupa O
- O
rẹ́súrẹ́sú O
náà O
, O
tí O
à O
ń O
pè O
ní O
Kaande O
Bhyakur O
ní O
èdè O
ìbílẹ̀ O
Nepali O
, O
ń O
fi O
igbó O
ṣe O
ìtẹ́ O
a O
sì O
lè O
fi O
ojú O
bà O
á O
bí O
ó O
bá O
ń O
fò O
lókè O
lálá O
láti O
ìwọ̀n O
mítà O
500 O
sí O
mítà O
2135 O
. O

Ó O
máa O
ń O
wá O
kòkòrò O
nínú O
koríko O
ilẹ̀ O
, O
ẹ̀kànànkan O
ni O
a O
sì O
máa O
ń O
rí O
i O
. O

Ẹyẹ O
Spiny O
Babbler O
, O
tí O
a O
lè O
rí O
ní O
Nepal B-LOC
nìkan O
, O
ti O
fa O
àwọn O
onímọ̀ O
- O
nípa O
- O
ẹyẹ O
àti O
olólùfẹ́ O
ẹyẹ O
káríayé O
mọ́ra O
. O

Don B-PER
Messerschmidt I-PER
kọ O
nípa O
àkọsílẹ̀ O
tí O
onímọ̀ O
- O
nípa O
- O
ẹyẹ O
S O
. O

“ O
Ó O
jẹ́ O
ọ̀wọ̀ O
ẹyẹ O
tí O
kò O
ka O
àwọn O
onímọ̀ O
ìjìnlẹ̀ O
sáyẹ́ǹsì O
sí O
fún O
ọdún O
gbọgbọrọ O
, O
láti O
ọdún B-DATE
1843 I-DATE
tàbí O
1844 B-DATE
. O

Ṣùgbọ́n O
bí O
èrò O
mi O
bá O
jẹ́ O
òtítọ́ O
, O
ó O
ń O
fò O
kiri O
níbi O
ní O
gẹ̀rẹ́gẹ̀rẹ́ O
òkè B-LOC
Rekcha I-LOC
. O
"""" O

Àwọn O
ọ̀gágun O
ajagun O
fẹ̀yìntì O
orílẹ̀ O
- O
èdè O
Nàìjíríà B-LOC
wọ̀yáàjà O
láti O
nípa O
lórí O
ètò O
ìdìbò O
ọdún B-DATE
- I-DATE
un I-DATE
2019 I-DATE

Àwọn O
ọ̀gágun O
tí O
ó O
ti O
fẹ̀yìntì O
tàbí O
àwọn O
tí O
wọn O
ṣe O
àtìlẹ́yìn O
fún O
láti O
dé O
orí O
ipò O
ni O
ó O
ti O
ń O
tukọ̀ O
orílẹ̀ O
- O
èdè O
Nàìjíríà B-LOC
láti O
ọdún B-DATE
1999 I-DATE
tí O
ìjọba O
tiwantiwa O
ti O
padà O
. O

Asọ̀ O
tí O
ó O
wáyé O
láìpẹ́ O
yìí O
láàárín O
Ààrẹ O
àná O
, O
Olúsẹ́gun B-PER
Ọbásanjọ́ I-PER
àti O
Ààrẹ O
tí O
ó O
wà O
lórí O
àlééfà O
, O
Ààrẹ O
Muhammadu B-PER
Buhari I-PER
– O
tí O
àwọn O
méjèèjì O
jẹ́ O
ajagun O
fẹ̀yìntì O
afipásèjọba O
ológun O
– O
ní O
ipa O
tí O
ó O
pọ̀ O
lórí O
ètò O
ìdìbò O
oṣù O
tí O
ó O
ń O
bọ̀ O
. O

Nínú O
ìwé O
àpilẹ̀kọ O
kan O
tí O
a O
kò O
rí O
irúu O
rẹ̀ O
rí O
tí O
ó O
kọ O
ránṣẹ́ O
sí O
Buhari B-PER
, O
Ọbásanjọ́ B-PER
fi O
ẹ̀sùn O
kàn O
- O
án O
wípé O
ó O
ní O
ètè O
láti O
ṣe O
èrú O
ìbò O
. O

Ní O
báyìí O
ó O
ti O
ṣípò O
- O
padà O
, O
òkìkí O
Abacha B-PER
tàn O
káàkiri O
ó O
sì O
di O
ìlú O
- O
mọ̀ O
- O
ọ́ O
- O
ká O
nípa O
ìtẹrí O
ẹ̀tọ́ O
ọmọ O
- O
ènìyàn O
mọ́lẹ̀ O
àti O
ìjẹgùdùjẹrà O
. O

Ètò O
ìdìbò O
tí O
yóò O
wáyé O
nínú O
osù O
tí O
ó O
ń O
bọ̀ O
yìí O
yóò O
lọ O
ní O
pẹ̀lẹ́ O
- O
kùtù O
, O
gẹ́gẹ́ O
bí O
Ààrẹ O
Buhari B-PER
ti O
ṣe O
ìlérí O
fún O
ọmọ O
orílẹ̀ O
- O
èdè O
yìí O
àti O
àgbáyé O
. O

ìtẹ̀síwájú O
orílè O
- O
èdè O
náà O
ya O
pẹ́rẹpẹ̀rẹ O
. O
"""" O

Ṣùgbọ́n O
tí O
ó O
pa O
ìdí O
ọ̀rẹ́ O
dá O
sí O
Yar'Adua B-PER
lẹ́yìn O
ìgbátí O
ó O
bẹ̀rẹ̀ O
àìsàn O
tí O
kò O
sì O
gbé O
ètò O
ìṣe O
ìjọba O
fún O
igbákèjì O
rẹ̀ O
tii O
ṣe O
Goodluck B-PER
Jónátánì I-PER
. O

Ọ̀gágun O
tí O
ó O
ti O
jagun O
fẹ̀yìntì O
kì O
í O
sinmi O
ní O
orílẹ̀ O
- O
èdè O
Nàìjíríà B-LOC

Bí O
àpẹẹrẹ O
, O
Ọbásanjọ́ B-PER
jẹ́ O
alẹ́nulọ́rọ̀ O
tí O
ó O
mọ O
àludé O
tòun O
àpadé O
bí O
àwọn O
Ààrẹ O
ṣe O
ń O
gba O
ipò O
láti B-DATE
ọdún I-DATE
2007 I-DATE
sí I-DATE
2015 I-DATE
. O

Bíótiwùkíórí O
, O
láì O
jọ O
ti O
àwọn O
alágbádá O
– O
Yar'Adua B-PER
àti O
Jónátánì B-PER
– O
tí O
ó O
gbé O
ní O
arugẹ O
, O
tí O
ó O
sì O
tún O
yẹpẹrẹ O
wọn O
, O
ti O
Buhari B-PER
dá O
yàtọ̀ O
gedegbe O
. O

Nítorí O
ohun O
tí O
ó O
jẹ́ O
kí O
ó O
ṣeé O
ṣe O
ò O
ju O
bí O
Buhari B-PER
ṣe O
fi O
ọwọ́ O
wẹ O
ọwọ́ O
pẹ̀lú O
ẹgbẹ́ O
òṣèlú O
ìgbàanì O
Action B-ORG
Congress I-ORG
of I-ORG
Nigeria I-ORG
( O
ACN B-ORG
) O
ti O
Bọ́lá B-PER
Tinubu I-PER
. O

Ẹgbẹ́ O
òṣèlú O
Congress B-ORG
for I-ORG
Progressive I-ORG
Change I-ORG
( O
CPC B-ORG
) O
ti O
Buhari B-PER
jẹ O
ọmọ O
ẹgbẹ́ O
ní O
ìgbẹ̀yìngbẹ́yín O
parapọ̀ O
mọ́ O
ACN B-ORG
, O
wọ́n O
sì O
di O
ọkàn O
nínú O
oṣù B-DATE
Kejì I-DATE
ọdún I-DATE
2013 I-DATE
, O
èyí O
tí O
ó O
ṣe O
okùnfà O
ìdásílẹ̀ O
ẹgbẹ́ O
òṣèlú O
tuntun O
tí O
orúkọ O
rẹ̀ O
ń O
jẹ́ O
Àjọ B-ORG
Ìtẹ̀síwájú I-ORG
Gbogboògbò I-ORG
( O
APC B-ORG
) O
. O

Ọbásanjọ́ B-PER
nìkan O
sì O
kọ́ O
ni O
ọ̀gágun O
tí O
ó O
ti O
jagun O
fẹ̀yìntì O
tí O
ó O
ń O
tàbùkù O
Buhari B-PER
. O

Bákannáà O
ẹ̀wẹ̀wẹ̀ O
, O
nínú O
Oṣù B-DATE
Kejì I-DATE
ọdún I-DATE
tí I-DATE
ó I-DATE
kọjá I-DATE
, O
ajagun O
fẹ̀yìntì O
tí O
ó O
tún O
jẹ́ O
olórí O
orílẹ̀ O
- O
èdè O
Nàìjíríà B-LOC
láyé O
ológun O
, O
Ibrahim B-PER
Babangida I-PER
gba O
Ààrẹ O
Buhari B-PER
ní O
ìyànjú O
láti O
máà O
du O
ìje O
fún O
ipò O
Ààrẹ O
fún O
ìgbà O
kejì O
, O
nítorí O
wípé O
ọgọ́rùn B-DATE
- I-DATE
ún I-DATE
ọdún I-DATE
21 I-DATE
tí O
Nàìjíríà B-LOC
wà O
yìí O
jẹ́ O
àsìkò O
àwọn O
ọ̀dọ́ O
tí O
ó O
ní O
ìrírí O

Gbàgede O
Nyerere B-LOC
Square I-LOC
ní O
Dodoma B-LOC
, O
olú O
- O
ìlú O
orílẹ̀ O
- O
èdè O
Tanzania B-LOC
, O
àti O
ilé O
ìgbìmọ̀ O
aṣòfin O
, O
"""" O
Bunge O
. O
"""" O

Àpẹẹrẹ O
wo O
ni O
ti O
òwìwí O
nínú O
ilé O
ìgbìmọ̀ O
? O

‘’Àmì O
burúkú O
? O

’’ O
ìwé O
ìròyìn O
ẹkùn O
- O
ìlú O
ọlọ́sẹ̀ọ̀sẹ̀ O
, O
Ìlà B-LOC
- I-LOC
oòrùn I-LOC
Afrika I-LOC
, O
dá O
ìmọ̀ràn O
. O

Ayàwòrán O
- O
ẹ̀fẹ̀ O
ọmọ O
bíbíi O
Tanzania B-LOC
, O
Samuel B-PER
Mwamkinga I-PER
( O
Joune B-PER
) O
, O
lẹ́yìn O
wá O
, O
ya O
àpẹẹrẹ O
àwòrán O
ìṣẹ̀lẹ̀ O
náà O
pẹ̀lú O
ìtọ́ka O
sí O
ìsọlọ́rúkọ O
ní O
èdè O
Gẹ̀ẹ́sì O
‘’àkójọpọ̀ O
àwọn O
òwìwí’’ O
látàrí O
ìmọ̀ O
àwọn O
Gíríìkì O
tí O
ó O
ní O
wípé O
ọlọ́gbọ́n O
ni O
ẹyẹ O
òwìwí O
( O
pẹ̀lú O
àṣẹ O
ni O
a O
fi O
lo O
àwòrán O
àpẹẹrẹ O
) O
. O

Òwìwí O
, O
ẹyẹ O
òru O
, O
kò O
le O
è O
kúrò O
… O
pẹ̀lú O
gbogbo O
ọ̀nà O
tí O
àwọn O
àjọ O
ọba O
gbà O
láti O
lé O
e O
jáde O
. O

Ìpàdé O
ìgbìmọ̀ O
lásán O
kọ́ O

Tanzania B-LOC
wọ O
ìwé O
ìtàn O
ní O
ọdún B-DATE
- I-DATE
un I-DATE
1992 I-DATE
gẹ́gẹ́ O
bíi O
orílẹ̀ O
- O
èdè O
àkọ́kọ́ O
ní O
Ilẹ̀ B-LOC
- I-LOC
adúláwò I-LOC
tí O
yóò O
dá O
ètò O
ẹgbẹ́ O
òṣèlú O
púpọ̀ O
sílẹ̀ O
, O
èyí O
tí O
ó O
fi O
àyè O
gba O
ẹgbẹ́ O
ìkọjúsí O
. O

Gẹ́gẹ́ O
bí O
Reuters B-ORG
ti O
ṣe O
wí O
, O
ìsọdituntun O
òfin O
náà O
ti O
fi O
agbára O
tí O
ó O
pọ̀ O
sí O
ọwọ́ O
àwọn O
akọ̀wé O
ìrántí O
tí O
ìjọba O
- O
yàn O
láti O
da O
ìwé O
àṣẹ O
ẹgbẹ́ O
òṣèlú O
nù O
àti O
láti O
fi O
ìyà O
ìfisẹ́wọ̀n O
jẹ O
ẹgbẹ́ O
olóṣèlú O
tí O
ó O
bá O
ṣẹ̀ O
sí O
òfin O
, O
ní O
àpẹẹrẹ O
, O
bí O
ó O
bá O
ṣe O
ìdánilẹ́kọ̀ọ́ O
ìlú O
tí O
ó O
ní O
í O
ṣe O
pẹ̀lú O
ìforúkọsílẹ̀ O
òǹdìbò O
àti O
àgbékalẹ̀ O
ètò O

Ọ̀pọ̀ O
ilé O
- O
ìròyìn O
ni O
ó O
ṣe O
àtúnwí O
ọ̀rọ̀ O
Zitto B-PER
Kabwe I-PER
, O
olórí O
ẹgbẹ́ O
òṣèlú O
alátakò O
ACT B-ORG
- I-ORG
Wazalendo I-ORG
, O
ẹni O
tí O
ó O
jẹ́ O
wípé O
nínú O
oṣù B-DATE
Ògún I-DATE
ọdún I-DATE
- I-DATE
un I-DATE
2017 I-DATE
bu O
ẹnu O
àtẹ́ O
lu O
ìdámọ̀ràn O
àtúnṣe O
òfin O
náà O
, O
wípé O
ó O
ṣe O
é O
ṣe O
kí O
ó O
rọ́ O
ẹ̀tọ́ O
òṣèlú O
sẹ́yìn O
. O

Wàyí O
, O
Kabwe B-PER
pe O
àkíyèsí O
sí O
ìjì O
lẹ́sẹ̀ O
tí O
àtúnṣe O
Òfin O
Ẹgbẹ́ O
Òṣèlú O
dá O
sílẹ̀ O
: O

Ní O
báyìí O
, O
àwọn O
aṣàyẹ̀wò O
fínnífínní O
ti O
sọ O
wípé O
àtúnṣe O
Òfin O
Ẹgbẹ́ O
Òṣèlú O
kò O
ní O
mú O
un O
rọrùn O
fún O
ètò O
ìṣèlú O
tí O
ó O
jẹ́ O
pàtàkì O
fún O
Ààrẹ O
àti O
Chama B-ORG
Cha I-ORG
Mapinduzi I-ORG
( O
Ẹgbẹ́ O
Àyípadà O
Náà O
) O
, O
tí O
ó O
ti O
wà O
ní O
orí O
àlééfà O
láti O
ìgbà O
tí O
òmìnira O
dé O
ní O
ọdún B-DATE
- I-DATE
un I-DATE
1961 I-DATE
. O

Nínú O
túwíìtì O
15 O
, O
akẹ́kọ̀ọ́ O
ìmọ̀ O
ìṣègùn O
Rachel B-PER
McLellan I-PER
la O
àwọn O
ènìyàn O
ní O
òye O
nípa O
èrèdíi O
òfin O
tuntun O
náà O
, O
àti O
irú O
ibi O
tí O
ìtako O
tí O
ó O
mú O
ọpọlọ O
dání O
yóò O
ti O
wúlò O
: O
walked O
readers O
through O
possible O
consequences O
of O
the O
new O
act O
, O
and O
characterizes O
a O
situation O
where O
a O
critical O
opposition O
will O
find O
itself O
cornered O
: O

Òwìwí O
náà O
ta O
kété O
. O

Ẹ̀yin O
Ọmọ O
Ìgbìmọ̀ O
Ọlọ́lá O
, O
a O
ti O
ń O
rí O
ẹyẹ O
òwìwí O
kan O
nínú O
Ilé O
yìí O
láti O
òwúrọ̀ O
àmọ́ O
nínú O
ìgbàgbọ́ O
ìbílẹ̀ O
Dodoma B-LOC
, O
òwìwí O
tí O
a O
bá O
rí O
ní O
ojú O
- O
ọjọ́ O
kò O
ní O
ohunkóhun O
ń O
ṣe O
fún O
ẹnikẹ́ni O
. O

Yomi B-PER
Kamez I-PER
ti O
Quartz B-ORG
Africa I-ORG
ṣàlàyé O
: O

Ní O
ìsinmi O
tí O
ó O
kọjá O
lọ O
, O
ìtọ́sọ́nà O
bí O
a O
ṣe O
lè O
wà O
ní O
orí O
ayélukára O
- O
bí O
- O
ajere O
ti O
Quartz B-ORG
Africa I-ORG
kó O
jọ O
bí O
ìdígàgá O
ẹ̀rọ O
- O
ayélujára O
tàbí O
ẹ̀rọ O
- O
alátagbà O
bá O
wáyé O
ni O
ìròyìn O
- O
in O
wá O
tí O
àwọn O
òǹkàròyìn O
kà O
jù O
lọ O
, O
tí O
ọ̀pọ̀ O
sì O
jẹ́ O
ọmọ O
orílẹ̀ O
- O
èdè O
Nàìjíríà B-LOC
. O

Ọ̀gọ̀rọ̀ O
ènìyàn O
ni O
ó O
sọ O
ní O
orí O
ẹ̀rọ O
- O
alátagbà O
wípé O
a O
kì O
í O
ṣe O
é O
mọ̀ O
, O
Nàìjíríà B-LOC
lè O
tọ O
ipa O
ẹsẹ̀ O
àwọn O
orílẹ̀ O
- O
èdè O
Adúláwọ̀ O
[ O
bíi O
Sudan B-LOC
, O
Zimbabwe B-LOC
] O
tí O
ìjọba O
ti O
dígàgá O
ẹ̀rọ O
- O
alátagbà O
tàbí O
pa O
ẹ̀rọ O
- O
ayélujára O
ní O
àpapọ̀ O
ní O
ìrí O
ọ̀ràn O
ààbò O
. O

Àwọn O
ìṣẹ̀lẹ̀ O
tí O
ó O
jẹ́ O
mọ́n O
ẹ̀rọ O
- O
alátagbà O
, O
ọ̀rọ̀ O
ìkórìíra O
, O
ìdádúró O
lẹ́nu O
iṣẹ́ O
àti O
ìrọ́pòw O
adájọ́ O
, O
àti O
àìgbàgbọ́ O
nínú O
ilé O
iṣẹ́ O
ìròyìn O
ni O
ó O
parapọ̀ O
. O

Ní O
ọjọ́ B-DATE
25 I-DATE
, I-DATE
oṣù I-DATE
Ṣẹrẹ I-DATE
ọdún I-DATE
- I-DATE
un I-DATE
2019 I-DATE
, O
ìyàlẹ́nu O
ni O
ó O
jẹ́ O
fún O
ọmọ O
orílẹ̀ O
- O
èdè O
Nàìjíríà B-LOC
nígbà O
tí O
Ààrẹ O
Muhammad B-PER
Buhari I-PER
ní O
òun O
nìkan O
dá O
Adájọ́ O
Àgbà O
Orílẹ̀ O
- O
èdè O
Nàìjíríà B-LOC
, O
Onídàájọ́ O
Walter B-PER
Onnoghen I-PER
dúró O
ní O
ẹnu O
iṣẹ́ O
, O
tí O
ó O
sì O
yan O
ẹlòmíràn O
ní O
kíákíá O
, O
ìyẹn O
Ibrahim B-PER
Tanko I-PER
Muhammad I-PER
ẹni O
tí O
a O
búra O
fún O
gẹ́gẹ́ O
bíi O
aṣiṣẹ́ O
bíi O

Ìdádúróo O
Onnoghen B-PER
ta O
ìpá O
sí O
òfin O
Orílẹ̀ O
- O
èdè O
Nàìjíríà B-LOC
ọdún B-DATE
- I-DATE
un I-DATE
1999 I-DATE
fún O
ìyọkúrò O
àwọn O
adájọ́ O
